"GO.ID","Term","Annotated","Significant","Expected","Rank.in.p.value_classic","p.value_elim","p.value_classic","genes"
"GO:0043567","regulation of insulin-like growth factor receptor signaling pathway",16,2,0.17,561,0.00989,0.01158,"BMP2,IGFBP4"
"GO:0034975","protein folding in endoplasmic reticulum",16,2,0.17,562,0.00989,0.01158,"CALR,HSP90B1"
"GO:0048385","regulation of retinoic acid receptor signaling pathway",16,2,0.17,563,0.00989,0.01158,"CALR,CRABP2"
"GO:0001776","leukocyte homeostasis",85,4,0.88,565,0.00881,0.01166,"CXCL6,GPAM,HIF1A,IL6"
"GO:0090277","positive regulation of peptide hormone secretion",85,4,0.88,566,0.00881,0.01166,"FGB,FGG,HIF1A,RBP4"
"GO:0001818","negative regulation of cytokine production",237,7,2.45,568,0.00765,0.01172,"ACOD1,APOA1,CD2AP,IL6,LGR4,TGFB2,TWIST1"
"GO:0030036","actin cytoskeleton organization",619,13,6.4,574,0.00631,0.01219,"APOA1,CALR,CD2AP,CXCL1,DSTN,FGF7,HSP90B1,ICAM1,KANK4,MARCKS,OR2A4,WHAMM,XIRP1"
"GO:0060041","retina development in camera-type eye",133,5,1.37,575,0.00889,0.01238,"CYP1B1,HIF1A,LPCAT1,RBP4,TGFB2"
"GO:0010634","positive regulation of epithelial cell migration",133,5,1.37,576,0.00889,0.01238,"CALR,FGF2,FGF7,HIF1A,TGFB2"
"GO:0060038","cardiac muscle cell proliferation",47,3,0.49,579,0.0101,0.01261,"FGF2,RBP4,TGFB2"
"GO:0006555","methionine metabolic process",17,2,0.18,583,0.01114,0.01304,"GNMT,MAT1A"
"GO:0002726","positive regulation of T cell cytokine production",17,2,0.18,584,0.01114,0.01304,"IL1B,IL6"
"GO:0060973","cell migration involved in heart development",17,2,0.18,585,0.01114,0.01304,"FLRT3,TWIST1"
"GO:0002544","chronic inflammatory response",17,2,0.18,586,0.01114,0.01304,"PTGES,S100A8"
"GO:0006575","cellular modified amino acid metabolic process",187,6,1.93,592,0.00904,0.0132,"GNMT,MGST1,P4HA1,PTGES,SERINC3,SERINC5"
"GO:0007566","embryo implantation",48,3,0.5,593,0.0107,0.01335,"ACOD1,CALR,IL1B"
"GO:0001935","endothelial cell proliferation",137,5,1.42,599,0.01002,0.01393,"APOA1,BMP2,FGF2,HIF1A,PGF"
"GO:0051384","response to glucocorticoid",137,5,1.42,600,0.01002,0.01393,"ICAM1,IL6,PAPPA,SSTR3,TAT"
"GO:2000179","positive regulation of neural precursor cell proliferation",49,3,0.51,604,0.01131,0.01411,"CTSZ,HIF1A,RASSF10"
"GO:0002548","monocyte chemotaxis",49,3,0.51,605,0.01131,0.01411,"CCL8,CXCL10,IL6"
"GO:0072676","lymphocyte migration",90,4,0.93,610,0.01072,0.01414,"CCL8,CXCL10,CXCL11,ICAM1"
"GO:0043542","endothelial cell migration",190,6,1.96,611,0.00973,0.01418,"APOA1,CALR,CYP1B1,DCN,FGF2,HIF1A"
"GO:0030336","negative regulation of cell migration",247,7,2.55,613,0.00949,0.01444,"CALR,COL3A1,CYP1B1,DCN,FGF2,HAS1,PTPRJ"
"GO:0043583","ear development",192,6,1.98,620,0.01022,0.01486,"BMP2,EYA1,LIN7A,RPGRIP1L,TGFB2,TWIST1"
"GO:0048247","lymphocyte chemotaxis",50,3,0.52,621,0.01195,0.0149,"CCL8,CXCL10,CXCL11"
"GO:0048663","neuron fate commitment",50,3,0.52,622,0.01195,0.0149,"EYA1,ID2,NKX2-2"
"GO:0019369","arachidonic acid metabolic process",50,3,0.52,623,0.01195,0.0149,"CYP1B1,CYP2E1,PTGES"
"GO:0021700","developmental maturation",249,7,2.57,627,0.00989,0.01503,"BMP2,CLN5,FGG,HIF1A,ID2,PICALM,TGFB2"
"GO:0040008","regulation of growth",637,13,6.58,628,0.00795,0.01514,"ARMC10,CRABP2,FGF2,GPAM,HIF1A,IGFBP4,PTPRJ,RBP4,ROS1,S100A8,S100A9,SERPINE2,TGFB2"
"GO:0001938","positive regulation of endothelial cell proliferation",92,4,0.95,630,0.01155,0.01522,"BMP2,FGF2,HIF1A,PGF"
"GO:0048738","cardiac muscle tissue development",194,6,2,632,0.01071,0.01557,"BMP2,CALR,FGF2,ID2,RBP4,TGFB2"
"GO:0010942","positive regulation of cell death",640,13,6.61,634,0.00825,0.01568,"ARHGEF4,B4GALT1,BMP2,CTSZ,CYP1B1,HBB,IL6,PICALM,S100A8,S100A9,SERINC3,STK17A,TGFB2"
"GO:0032963","collagen metabolic process",93,4,0.96,642,0.01198,0.01578,"ADAMTS2,HIF1A,IL6,MMP16"
"GO:0002064","epithelial cell development",196,6,2.03,653,0.01123,0.01629,"B4GALT1,HIF1A,ICAM1,IL1B,NKX2-2,ROS1"
"GO:0031667","response to nutrient levels",445,10,4.6,667,0.01028,0.01748,"APOA1,CXCL10,HSP90B1,ICAM1,IL1B,PENK,PON1,SERPINC1,SLC22A3,SSTR3"
"GO:0071407","cellular response to organic cyclic compound",514,11,5.31,676,0.01023,0.01801,"ACOD1,BMP2,CALR,CEBPB,CYP1B1,GPAM,HSP90B1,ICAM1,IL1B,PENK,SSTR3"
"GO:0007015","actin filament organization",384,9,3.97,683,0.01135,0.01855,"APOA1,CD2AP,DSTN,HSP90B1,ICAM1,KANK4,MARCKS,WHAMM,XIRP1"
