"GO.ID","Term","Annotated","Significant","Expected","Rank.in.p.value_classic","p.value_elim","p.value_classic","genes"
"GO:0001938","positive regulation of endothelial cell proliferation",92,4,0.98,542,0.01108,0.017,"BMP2,FGF2,HIF1A,PGF"
"GO:0072678","T cell migration",51,3,0.54,546,0.0122,0.01716,"CXCL10,CXCL11,ICAM1"
"GO:0002438","acute inflammatory response to antigenic stimulus",19,2,0.2,552,0.01352,0.01723,"ICAM1,SERPINC1"
"GO:0042573","retinoic acid metabolic process",19,2,0.2,553,0.01352,0.01723,"CRABP2,SCPEP1"
"GO:0070233","negative regulation of T cell apoptotic process",19,2,0.2,554,0.01352,0.01723,"GPAM,HIF1A"
"GO:1901739","regulation of myoblast fusion",19,2,0.2,555,0.01352,0.01723,"CXCL10,CXCL9"
"GO:0019373","epoxygenase P450 pathway",19,2,0.2,556,0.01352,0.01723,"CYP1B1,CYP2E1"
"GO:0043583","ear development",192,6,2.05,559,0.00965,0.01724,"BMP2,EYA1,LIN7A,RPGRIP1L,TGFB2,TWIST1"
"GO:0032963","collagen metabolic process",93,4,0.99,562,0.01149,0.01762,"ADAMTS2,HIF1A,IL6,MMP16"
"GO:0044273","sulfur compound catabolic process",52,3,0.56,564,0.01286,0.01807,"DCN,LUM,MAT1A"
"GO:0098930","axonal transport",52,3,0.56,565,0.01286,0.01807,"AP3B1,HIF1A,RAB27B"
"GO:0014020","primary neural tube formation",94,4,1,567,0.01192,0.01826,"HIF1A,RARG,TGFB2,TWIST1"
"GO:0044264","cellular polysaccharide metabolic process",94,4,1,568,0.01192,0.01826,"CSGALNACT1,EXT2,GNMT,PPP1R3C"
"GO:0040008","regulation of growth",637,13,6.81,585,0.00719,0.01943,"ARMC10,CRABP2,FGF2,GPAM,HIF1A,IGFBP4,PTPRJ,RBP4,ROS1,S100A8,S100A9,SERPINE2,TGFB2"
"GO:0031667","response to nutrient levels",445,10,4.75,601,0.00947,0.0215,"APOA1,CXCL10,GABARAPL1,ICAM1,IL1B,PENK,PON1,SERPINC1,SLC22A3,SSTR3"
"GO:0007187","G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger",203,6,2.17,606,0.01245,0.022,"CXCL10,CXCL11,CXCL9,FPR1,PTGFR,SSTR3"
"GO:0006869","lipid transport",322,8,3.44,610,0.01126,0.02261,"ABCB11,APOA1,ATP9B,IL1B,PON1,RBP4,SLCO1C1,SPNS3"
"GO:0006888","ER to Golgi vesicle-mediated transport",205,6,2.19,619,0.01302,0.02295,"ARFGAP3,COPB1,CTSZ,KDELR2,TMED10,WHAMM"
"GO:0010631","epithelial cell migration",265,7,2.83,627,0.01275,0.02396,"APOA1,CYP1B1,DCN,FGF2,FGF7,HIF1A,TGFB2"
"GO:0043065","positive regulation of apoptotic process",587,12,6.27,628,0.00955,0.02398,"ARHGEF4,B4GALT1,BMP2,CTSZ,CYP1B1,IL6,RARG,S100A8,S100A9,SERINC3,STK17A,TGFB2"
"GO:0007186","G protein-coupled receptor signaling pathway",947,17,10.12,651,0.00786,0.02522,"APOA1,ARHGEF4,CCL8,CXCL1,CXCL10,CXCL11,CXCL5,CXCL6,CXCL8,CXCL9,CXCR5,FPR1,OR2A4,PENK,PTGFR,RPGRIP1L,SSTR3"
"GO:0048562","embryonic organ morphogenesis",268,7,2.86,654,0.01349,0.02528,"EYA1,HIF1A,ID2,MMP16,RARG,RBP4,TWIST1"
"GO:0090132","epithelium migration",268,7,2.86,655,0.01349,0.02528,"APOA1,CYP1B1,DCN,FGF2,FGF7,HIF1A,TGFB2"
"GO:0016049","cell growth",458,10,4.89,660,0.01143,0.02558,"CRABP2,FLRT3,IGFBP4,PTPRJ,RARG,ROS1,S100A8,S100A9,SERPINE2,TGFB2"
